altitude,velocity_smooth,time,heartrate,grade_smooth,distance,lat,lng,activity_id
5.8,2.19,1728,145,0.0,3312.8,41.310273,2.109824,18545713431
5.8,2.18,1729,145,0.0,3315.6,41.310281,2.109817,18545713431
5.8,2.153,1730,145,0.0,3317.2,41.310308,2.109796,18545713431
5.8,2.127,1731,145,-1.9,3318.9,41.310318,2.109787,18545713431
5.8,2.1,1732,143,-1.9,3320.5,41.310329,2.109778,18545713431
5.8,2.09,1733,143,-1.8,3323.3,41.310352,2.109756,18545713431
5.6,2.08,1734,145,-1.8,3326.0,41.310359,2.109748,18545713431
5.6,2.133,1735,145,-2.0,3327.9,41.310384,2.109725,18545713431
5.6,2.187,1736,145,0.0,3329.8,41.310395,2.109715,18545713431
5.6,2.24,1737,145,0.0,3331.7,41.310405,2.109706,18545713431
5.6,2.003,1738,145,0.0,3333.3,41.310431,2.109683,18545713431
5.6,1.767,1739,145,0.0,3334.8,41.310442,2.109673,18545713431
5.6,1.7,1740,145,0.0,3336.4,41.310452,2.109664,18545713431
5.6,1.87,1741,145,0.0,3339.2,41.310475,2.109643,18545713431
5.6,2.04,1742,147,0.0,3341.9,41.310482,2.109636,18545713431
5.6,2.087,1743,147,0.0,3343.7,41.310507,2.109611,18545713431
5.6,2.133,1744,147,0.0,3345.5,41.310517,2.109602,18545713431
5.6,2.18,1745,148,0.0,3347.3,41.310527,2.109592,18545713431
5.6,2.19,1746,148,0.0,3350.1,41.310542,2.109576,18545713431
5.6,2.2,1747,148,1.9,3352.9,41.310542,2.109576,18545713431
5.6,2.173,1748,148,1.9,3354.6,41.310566,2.10955,18545713431
5.6,2.147,1749,148,1.9,3356.2,41.310575,2.109539,18545713431
5.8,2.12,1750,148,1.9,3357.9,41.310585,2.109529,18545713431
5.8,2.12,1751,149,1.8,3360.7,41.310607,2.109505,18545713431
5.8,2.12,1752,149,0.0,3363.5,41.310614,2.109497,18545713431
5.8,2.16,1753,149,0.0,3365.4,41.31064,2.109472,18545713431
5.8,2.2,1754,149,0.0,3367.2,41.31065,2.109463,18545713431
5.8,2.24,1755,149,0.0,3369.1,41.310661,2.109453,18545713431
5.8,2.18,1756,150,0.0,3371.6,41.310685,2.109432,18545713431
5.8,2.12,1757,150,0.0,3374.1,41.310693,2.109425,18545713431
5.8,2.113,1758,150,0.0,3375.9,41.310719,2.109401,18545713431
5.8,2.107,1759,150,0.0,3377.8,41.310729,2.109391,18545713431
5.8,2.1,1760,150,0.0,3379.6,41.310739,2.109381,18545713431
5.8,1.973,1761,150,0.0,3381.5,41.310764,2.109356,18545713431
5.8,1.847,1762,152,0.0,3383.3,41.310775,2.109347,18545713431
5.8,1.853,1763,152,0.0,3385.2,41.310785,2.109337,18545713431
5.8,2.057,1764,152,1.9,3388.1,41.310808,2.109316,18545713431
5.8,2.26,1765,152,2.0,3390.9,41.310815,2.109309,18545713431
5.8,2.18,1766,152,2.1,3392.4,41.310839,2.109286,18545713431
6.0,2.1,1767,152,1.7,3393.8,41.310848,2.109277,18545713431
6.0,2.02,1768,151,1.9,3395.3,41.310857,2.109268,18545713431
6.0,1.93,1769,151,1.8,3397.7,41.310878,2.109248,18545713431
6.0,1.84,1770,151,0.0,3400.1,41.310884,2.109241,18545713431
6.0,1.867,1771,151,0.0,3401.7,41.310904,2.109218,18545713431
6.0,1.893,1772,151,0.0,3403.3,41.310912,2.109208,18545713431
6.0,1.92,1773,151,0.0,3404.9,41.31092,2.109199,18545713431
6.0,1.86,1774,151,0.0,3407.0,41.310941,2.10918,18545713431
6.0,1.8,1775,148,0.0,3409.1,41.310947,2.109174,18545713431
6.0,1.813,1776,148,0.0,3410.8,41.310974,2.109147,18545713431
6.0,1.827,1777,148,0.0,3412.4,41.310988,2.109134,18545713431
6.0,1.84,1778,148,0.0,3414.1,41.311001,2.10912,18545713431
6.0,1.94,1779,148,-2.0,3416.7,41.311022,2.109101,18545713431
6.0,2.04,1780,148,-1.8,3419.3,41.311029,2.109094,18545713431
6.0,2.0,1781,148,-1.8,3420.8,41.311052,2.109071,18545713431
5.8,1.96,1782,148,-1.9,3422.2,41.311061,2.109062,18545713431
5.8,1.92,1783,148,-1.6,3423.7,41.31107,2.109053,18545713431
5.8,1.753,1784,148,-1.9,3425.5,41.311094,2.109031,18545713431
5.8,1.587,1785,148,0.0,3427.2,41.311104,2.109023,18545713431
5.8,1.647,1786,148,0.0,3429.0,41.311113,2.109014,18545713431
5.8,1.853,1787,148,0.0,3431.5,41.311134,2.108994,18545713431
5.8,2.06,1788,148,0.0,3434.0,41.31114,2.108987,18545713431
5.8,1.987,1789,148,1.7,3435.4,41.311162,2.108964,18545713431
5.8,1.913,1790,148,1.7,3436.8,41.31117,2.108954,18545713431
5.8,1.84,1791,148,1.8,3438.2,41.311179,2.108945,18545713431
6.0,1.84,1792,148,1.8,3440.7,41.311199,2.108925,18545713431
6.0,1.84,1793,148,1.7,3443.2,41.311205,2.108918,18545713431
6.0,1.9,1794,148,0.0,3444.9,41.311226,2.108895,18545713431
6.0,1.96,1795,148,0.0,3446.6,41.311235,2.108886,18545713431
6.0,2.02,1796,148,0.0,3448.3,41.311244,2.108877,18545713431
6.0,1.94,1797,148,0.0,3450.4,41.311265,2.108859,18545713431
6.0,1.86,1798,148,0.0,3452.5,41.311271,2.108852,18545713431
6.0,1.853,1799,148,0.0,3454.2,41.311294,2.108831,18545713431
6.0,1.847,1800,148,0.0,3455.8,41.311303,2.108822,18545713431
6.0,1.84,1801,148,0.0,3457.5,41.311312,2.108814,18545713431
6.0,1.85,1802,148,0.0,3459.7,41.311332,2.108795,18545713431
6.0,1.86,1803,148,0.0,3461.8,41.311339,2.108788,18545713431
6.0,1.853,1804,150,0.0,3463.4,41.311361,2.108766,18545713431
6.0,1.847,1805,150,0.0,3465.1,41.31137,2.108758,18545713431
6.0,1.84,1806,150,0.0,3466.7,41.311379,2.108749,18545713431
6.0,1.757,1807,150,0.0,3468.4,41.3114,2.108726,18545713431
6.0,1.673,1808,150,0.0,3470.2,41.311408,2.108716,18545713431
6.0,1.693,1809,151,0.0,3471.9,41.311416,2.108707,18545713431
6.0,1.367,1810,151,0.0,3471.9,41.311427,2.108691,18545713431
6.0,1.76,1811,151,1.9,3475.5,41.311438,2.108676,18545713431
6.0,1.767,1812,151,1.7,3477.3,41.311459,2.108653,18545713431
6.0,1.773,1813,151,1.9,3479.0,41.311469,2.108644,18545713431
6.2,1.78,1814,149,1.9,3480.8,41.311478,2.108635,18545713431
6.2,2.31,1815,149,2.0,3483.5,41.3115,2.108617,18545713431
6.2,2.12,1816,149,0.0,3486.1,41.311507,2.10861,18545713431
6.2,2.06,1817,149,0.0,3487.6,41.311531,2.108589,18545713431
6.2,2.0,1818,149,0.0,3489.0,41.311541,2.108581,18545713431
6.2,1.94,1819,149,0.0,3490.5,41.31155,2.108572,18545713431
6.2,1.92,1820,149,0.0,3493.1,41.311571,2.108552,18545713431
6.2,1.9,1821,149,0.0,3495.6,41.311577,2.108545,18545713431
6.2,1.607,1822,150,0.0,3495.6,41.311591,2.108532,18545713431
6.2,1.313,1823,150,0.0,3495.6,41.311605,2.108519,18545713431
6.2,1.8,1824,150,0.0,3499.5,41.311618,2.108506,18545713431
6.2,1.85,1825,150,0.0,3502.3,41.311639,2.108487,18545713431
6.2,1.9,1826,150,0.0,3505.1,41.311645,2.10848,18545713431
6.2,2.207,1827,150,0.0,3506.6,41.311667,2.108459,18545713431
6.2,2.513,1828,150,0.0,3508.2,41.311675,2.10845,18545713431
6.2,2.04,1829,150,0.0,3509.7,41.311684,2.108442,18545713431
6.2,1.76,1830,150,0.0,3511.1,41.311706,2.10842,18545713431
6.2,1.48,1831,150,0.0,3512.5,41.311715,2.108411,18545713431
6.2,1.453,1832,150,0.0,3513.9,41.311724,2.108402,18545713431
6.2,1.687,1833,150,0.0,3516.6,41.311744,2.108382,18545713431
6.2,1.92,1834,151,0.0,3519.3,41.311751,2.108375,18545713431
6.2,1.96,1835,151,0.0,3520.9,41.311772,2.108353,18545713431
6.2,2.0,1836,151,0.0,3522.5,41.311781,2.108344,18545713431
6.2,2.04,1837,151,0.0,3524.1,41.311789,2.108335,18545713431
6.2,1.5,1838,151,0.0,3524.1,41.311801,2.108321,18545713431
6.2,1.74,1839,151,0.0,3528.0,41.311813,2.108307,18545713431
6.2,1.753,1840,151,0.0,3529.7,41.311834,2.108284,18545713431
6.2,1.767,1841,151,0.0,3531.3,41.311844,2.108275,18545713431
6.2,1.78,1842,151,0.0,3533.0,41.311853,2.108266,18545713431
6.2,2.3,1843,151,0.0,3535.6,41.311875,2.108248,18545713431
6.2,2.04,1844,151,0.0,3538.2,41.311882,2.108241,18545713431
6.2,2.007,1845,151,0.0,3539.7,41.311904,2.108219,18545713431
6.2,1.973,1846,151,0.0,3541.2,41.311913,2.108209,18545713431
6.2,1.94,1847,149,0.0,3542.7,41.311922,2.1082,18545713431
6.2,1.93,1848,149,0.0,3545.3,41.311942,2.108178,18545713431
6.2,1.92,1849,150,0.0,3547.8,41.311949,2.10817,18545713431
6.2,1.987,1850,150,0.0,3549.6,41.311971,2.108146,18545713431
6.2,2.053,1851,150,0.0,3551.5,41.31198,2.108135,18545713431
6.2,2.12,1852,150,0.0,3553.3,41.311989,2.108125,18545713431
6.2,1.91,1853,150,0.0,3554.8,41.312011,2.1081,18545713431
6.2,1.7,1854,150,0.0,3556.3,41.312019,2.10809,18545713431
6.2,1.633,1855,150,0.0,3557.8,41.312028,2.108081,18545713431
6.2,1.767,1856,150,0.0,3560.3,41.312051,2.108062,18545713431
6.2,1.9,1857,149,0.0,3562.8,41.312058,2.108056,18545713431
6.2,1.913,1858,149,0.0,3564.4,41.312083,2.108037,18545713431
6.2,1.927,1859,149,0.0,3565.9,41.312092,2.108029,18545713431
6.2,1.94,1860,149,0.0,3567.5,41.312102,2.108021,18545713431
6.2,1.94,1861,149,0.0,3570.0,41.312123,2.108002,18545713431
6.2,1.94,1862,149,1.7,3572.5,41.31213,2.107996,18545713431
6.2,1.967,1863,149,2.6,3574.2,41.312152,2.107974,18545713431
6.2,1.993,1864,149,1.7,3575.9,41.31216,2.107966,18545713431
6.4,2.02,1865,149,1.9,3577.6,41.312169,2.107957,18545713431
6.4,1.52,1866,149,1.9,3577.6,41.312182,2.107944,18545713431
6.4,1.82,1867,149,1.9,3581.6,41.312195,2.107932,18545713431
6.4,1.793,1868,149,0.0,3583.2,41.312216,2.10791,18545713431
6.4,1.767,1869,149,0.0,3584.7,41.312223,2.1079,18545713431
6.4,1.74,1870,149,0.0,3586.3,41.312231,2.107891,18545713431
6.4,2.19,1871,149,0.0,3588.6,41.312243,2.107878,18545713431
6.4,1.84,1872,149,0.0,3590.8,41.312243,2.107878,18545713431
6.4,1.813,1873,149,-1.9,3592.2,41.312263,2.107857,18545713431
6.4,1.787,1874,149,-1.8,3593.7,41.312272,2.107848,18545713431
6.4,1.76,1875,149,-1.8,3595.1,41.31228,2.10784,18545713431
6.2,1.61,1876,149,-1.7,3596.6,41.312301,2.10782,18545713431
6.2,1.46,1877,149,-1.9,3598.1,41.312309,2.107811,18545713431
6.2,1.473,1878,149,-1.9,3599.6,41.312317,2.107803,18545713431
6.2,1.657,1879,149,0.0,3602.0,41.312336,2.107784,18545713431
6.2,1.84,1880,152,0.0,3604.3,41.312342,2.107777,18545713431
6.2,1.82,1881,152,0.0,3605.7,41.312363,2.107758,18545713431
6.2,1.8,1882,152,0.0,3607.1,41.312372,2.10775,18545713431
6.2,1.78,1883,151,0.0,3608.5,41.312381,2.107743,18545713431
6.2,1.75,1884,151,0.0,3610.7,41.312401,2.107726,18545713431
6.2,1.72,1885,151,0.0,3612.9,41.312407,2.10772,18545713431
6.2,1.773,1886,151,0.0,3614.6,41.312428,2.107699,18545713431
6.2,1.827,1887,151,0.0,3616.2,41.312436,2.10769,18545713431
6.2,1.88,1888,151,0.0,3617.9,41.312445,2.107682,18545713431
6.2,1.86,1889,151,1.9,3620.0,41.312465,2.107664,18545713431
6.2,1.84,1890,151,1.9,3622.1,41.312471,2.107658,18545713431
6.2,1.807,1891,151,1.8,3623.6,41.312496,2.107634,18545713431
6.4,1.773,1892,149,1.8,3625.1,41.312509,2.107621,18545713431
6.4,1.74,1893,149,1.9,3626.6,41.312521,2.107608,18545713431
6.4,1.77,1894,149,1.9,3628.9,41.312538,2.107586,18545713431
6.4,1.8,1895,149,0.0,3631.1,41.312544,2.107578,18545713431
6.4,1.793,1896,149,0.0,3632.6,41.312565,2.107556,18545713431
6.4,1.787,1897,146,0.0,3634.0,41.312575,2.107548,18545713431
6.4,1.78,1898,146,0.0,3635.5,41.312584,2.107539,18545713431
6.4,1.683,1899,146,0.0,3637.3,41.312607,2.107517,18545713431
6.4,1.587,1900,146,0.0,3639.0,41.312617,2.107509,18545713431
6.4,1.647,1901,147,0.0,3640.8,41.312626,2.1075,18545713431
6.4,1.783,1902,147,0.0,3643.0,41.312647,2.107482,18545713431
6.4,1.92,1903,147,0.0,3645.1,41.312654,2.107476,18545713431
6.4,1.9,1904,147,1.7,3646.8,41.312679,2.107456,18545713431
6.4,1.88,1905,147,1.6,3648.4,41.312688,2.107448,18545713431
6.4,1.86,1906,147,2.0,3650.1,41.312698,2.10744,18545713431
6.6,1.95,1907,147,2.0,3652.7,41.312721,2.107424,18545713431
6.6,2.04,1908,147,2.0,3655.3,41.312729,2.107419,18545713431
6.6,2.02,1909,147,1.6,3656.9,41.312756,2.107404,18545713431
6.6,2.0,1910,147,0.0,3658.4,41.312768,2.107398,18545713431
6.6,1.98,1911,148,0.0,3660.0,41.312779,2.107392,18545713431
6.6,2.01,1912,148,0.0,3662.8,41.312804,2.107378,18545713431
6.6,2.04,1913,149,0.0,3665.5,41.312812,2.107373,18545713431
6.6,2.08,1914,149,0.0,3667.3,41.312838,2.107357,18545713431
6.6,2.12,1915,149,0.0,3669.0,41.312849,2.107351,18545713431
6.6,2.16,1916,149,0.0,3670.8,41.312859,2.107344,18545713431
6.6,2.03,1917,149,0.0,3672.9,41.312883,2.10733,18545713431
6.6,1.9,1918,151,0.0,3675.0,41.312891,2.107325,18545713431
6.6,1.927,1919,151,0.0,3676.9,41.312919,2.107309,18545713431
6.6,1.953,1920,151,0.0,3678.8,41.312931,2.107303,18545713431
6.6,1.98,1921,151,0.0,3680.7,41.312942,2.107297,18545713431
6.6,1.92,1922,151,0.0,3682.5,41.312969,2.107278,18545713431
6.6,1.86,1923,151,0.0,3684.3,41.312979,2.10727,18545713431
6.6,1.84,1924,151,0.0,3686.1,41.31299,2.107262,18545713431
6.6,1.92,1925,151,-2.0,3688.4,41.313013,2.107243,18545713431
6.6,2.0,1926,151,-2.0,3690.7,41.31302,2.107236,18545713431
6.6,2.013,1927,152,-1.9,3692.6,41.313045,2.107215,18545713431
6.4,2.027,1928,152,-1.8,3694.4,41.313056,2.107207,18545713431
6.4,2.04,1929,152,-1.9,3696.3,41.313066,2.107198,18545713431
6.4,2.11,1930,152,0.0,3699.0,41.313089,2.107179,18545713431
6.4,2.18,1931,149,1.8,3701.6,41.313096,2.107172,18545713431
6.4,2.08,1932,149,1.6,3703.0,41.31312,2.10715,18545713431
6.4,1.98,1933,149,1.6,3704.3,41.313129,2.107142,18545713431
6.6,1.88,1934,149,1.7,3705.7,41.313139,2.107133,18545713431
6.6,1.92,1935,149,1.9,3708.6,41.313163,2.107115,18545713431
6.6,1.96,1936,149,0.0,3711.4,41.31317,2.107109,18545713431
6.6,2.04,1937,149,0.0,3713.2,41.313195,2.107089,18545713431
6.6,2.12,1938,149,0.0,3714.9,41.313206,2.10708,18545713431
6.6,2.2,1939,149,0.0,3716.7,41.313216,2.107072,18545713431
6.6,2.14,1940,149,0.0,3719.3,41.313238,2.107052,18545713431
6.6,2.08,1941,150,0.0,3721.8,41.313245,2.107045,18545713431
6.6,2.06,1942,150,0.0,3723.5,41.313269,2.107024,18545713431
6.6,2.04,1943,150,0.0,3725.1,41.313278,2.107017,18545713431
6.6,2.02,1944,149,0.0,3726.8,41.313288,2.107009,18545713431
6.6,1.51,1945,149,0.0,3726.8,41.313302,2.106996,18545713431
6.6,1.0,1946,149,0.0,3726.8,41.313314,2.106981,18545713431
6.6,1.467,1947,149,0.0,3730.8,41.313327,2.106966,18545713431
6.6,1.683,1948,149,0.0,3733.6,41.313347,2.106943,18545713431
6.6,1.9,1949,149,0.0,3736.3,41.313353,2.106935,18545713431
6.6,2.22,1950,148,0.0,3737.9,41.313377,2.106917,18545713431
6.6,2.54,1951,148,0.0,3739.5,41.313387,2.106912,18545713431
6.6,2.06,1952,148,0.0,3741.1,41.313398,2.106907,18545713431
6.6,1.96,1953,148,0.0,3743.4,41.313424,2.106902,18545713431
6.6,1.86,1954,148,0.0,3745.6,41.313432,2.106899,18545713431
6.6,1.88,1955,149,0.0,3747.3,41.313459,2.106884,18545713431
6.6,1.9,1956,149,0.0,3749.0,41.313469,2.106876,18545713431
6.6,1.92,1957,149,0.0,3750.7,41.313479,2.106869,18545713431
6.6,1.96,1958,150,0.0,3753.2,41.3135,2.106848,18545713431
6.6,2.0,1959,150,0.0,3755.6,41.313507,2.106841,18545713431
6.6,1.993,1960,150,0.0,3757.3,41.313532,2.10682,18545713431
6.6,1.987,1961,150,-1.9,3758.9,41.313543,2.106812,18545713431
6.6,1.98,1962,150,-1.9,3760.6,41.313553,2.106804,18545713431
6.6,2.04,1963,150,-1.9,3763.4,41.313577,2.106788,18545713431
6.4,2.1,1964,152,-1.9,3766.1,41.313585,2.106782,18545713431
6.4,2.113,1965,152,-2.1,3767.8,41.313612,2.106763,18545713431
6.4,2.127,1966,152,-1.8,3769.6,41.313622,2.106755,18545713431
6.4,2.14,1967,152,0.0,3771.3,41.313633,2.106748,18545713431
6.4,1.91,1968,152,0.0,3772.9,41.313659,2.106727,18545713431
6.4,1.68,1969,153,0.0,3774.5,41.313669,2.106719,18545713431
6.4,1.653,1970,153,2.0,3776.1,41.313679,2.10671,18545713431
6.4,1.847,1971,153,1.9,3778.8,41.313702,2.106691,18545713431
6.4,2.04,1972,153,1.9,3781.5,41.313709,2.106684,18545713431
6.6,2.047,1973,153,2.0,3783.1,41.313734,2.106665,18545713431
6.6,2.053,1974,153,2.0,3784.8,41.313745,2.106657,18545713431
6.6,2.06,1975,153,0.0,3786.4,41.313755,2.10665,18545713431
6.6,2.04,1976,155,0.0,3789.0,41.313778,2.106631,18545713431
6.6,2.02,1977,155,0.0,3791.6,41.313785,2.106625,18545713431
6.6,2.04,1978,154,0.0,3793.3,41.31381,2.106606,18545713431
6.6,2.06,1979,154,0.0,3795.1,41.31382,2.106599,18545713431
6.6,2.08,1980,154,0.0,3796.8,41.31383,2.106591,18545713431
6.6,1.99,1981,154,0.0,3799.0,41.313854,2.106574,18545713431
6.6,1.9,1982,154,0.0,3801.1,41.313861,2.106569,18545713431
6.6,1.94,1983,154,0.0,3803.0,41.313889,2.106553,18545713431
6.6,1.98,1984,154,1.9,3805.0,41.313899,2.106546,18545713431
6.6,2.02,1985,154,2.0,3806.9,41.31391,2.10654,18545713431
6.6,2.06,1986,154,2.0,3809.3,41.313934,2.106525,18545713431
6.8,2.1,1987,154,1.7,3811.6,41.313942,2.10652,18545713431
6.8,2.04,1988,154,1.8,3813.2,41.313967,2.106502,18545713431
6.8,1.98,1989,154,1.9,3814.9,41.313976,2.106496,18545713431
6.8,1.92,1990,154,0.0,3816.5,41.313986,2.106489,18545713431
6.8,1.757,1991,154,0.0,3818.0,41.314011,2.106471,18545713431
6.8,1.593,1992,153,0.0,3819.6,41.31402,2.106465,18545713431
6.8,1.573,1993,153,0.0,3821.1,41.31403,2.106458,18545713431
6.8,1.687,1994,153,0.0,3823.3,41.314052,2.106442,18545713431
6.8,1.8,1995,153,0.0,3825.5,41.314059,2.106436,18545713431
6.8,1.833,1996,153,0.0,3827.2,41.314083,2.106417,18545713431
6.8,1.867,1997,153,0.0,3828.9,41.314093,2.106409,18545713431
6.8,1.9,1998,153,0.0,3830.6,41.314103,2.106402,18545713431
6.8,1.99,1999,153,0.0,3833.3,41.314125,2.106387,18545713431
6.8,2.08,2000,153,0.0,3835.9,41.314132,2.106382,18545713431
6.8,2.02,2001,153,0.0,3837.3,41.314154,2.106363,18545713431
6.8,1.96,2002,148,0.0,3838.7,41.314162,2.106355,18545713431
6.8,1.9,2003,148,0.0,3840.1,41.31417,2.106346,18545713431
6.8,1.37,2004,148,0.0,3840.1,41.314182,2.106334,18545713431
6.8,1.6,2005,148,0.0,3843.9,41.314194,2.106321,18545713431
6.8,1.647,2006,148,0.0,3845.5,41.314215,2.106301,18545713431
6.8,1.693,2007,148,0.0,3847.2,41.314223,2.106293,18545713431
6.8,1.74,2008,148,0.0,3848.8,41.314232,2.106285,18545713431
6.8,2.02,2009,147,0.0,3850.2,41.314256,2.106267,18545713431
6.8,1.54,2010,147,0.0,3851.6,41.314266,2.106259,18545713431
6.8,1.493,2011,147,0.0,3853.0,41.314276,2.106252,18545713431
6.8,1.677,2012,147,0.0,3855.6,41.314299,2.106236,18545713431
6.8,1.86,2013,147,0.0,3858.1,41.314307,2.106231,18545713431
6.8,1.927,2014,147,0.0,3859.8,41.314332,2.106214,18545713431
6.8,1.993,2015,147,0.0,3861.6,41.314342,2.106207,18545713431
6.8,2.06,2016,147,0.0,3863.3,41.314352,2.1062,18545713431
6.8,2.04,2017,148,0.0,3865.8,41.314375,2.106184,18545713431
6.8,2.02,2018,148,0.0,3868.2,41.314382,2.106179,18545713431
6.8,1.673,2019,147,0.0,3868.2,41.314397,2.106168,18545713431
6.8,1.327,2020,147,1.7,3868.2,41.314412,2.106157,18545713431
6.8,1.6,2021,147,1.8,3871.3,41.314427,2.106144,18545713431
6.8,1.74,2022,147,1.8,3874.5,41.31445,2.106126,18545713431
7.0,1.88,2023,147,2.0,3877.6,41.314457,2.106119,18545713431
7.0,2.253,2024,147,0.0,3879.5,41.314483,2.106099,18545713431
7.0,2.627,2025,147,-1.8,3881.3,41.314494,2.106092,18545713431
7.0,2.38,2026,147,-1.9,3883.2,41.314505,2.106084,18545713431
6.8,2.28,2027,147,-1.9,3885.9,41.31453,2.106068,18545713431
6.8,2.18,2028,147,-1.9,3888.5,41.314538,2.106063,18545713431
6.8,2.16,2029,147,0.0,3890.3,41.314567,2.106047,18545713431
6.8,2.14,2030,147,0.0,3892.0,41.314578,2.106041,18545713431
6.8,2.12,2031,145,0.0,3893.8,41.31459,2.106034,18545713431
6.8,1.957,2032,145,0.0,3895.6,41.314618,2.106015,18545713431
6.8,1.793,2033,145,0.0,3897.5,41.314628,2.106006,18545713431
6.8,1.807,2034,145,0.0,3899.3,41.314639,2.105998,18545713431
6.8,1.953,2035,146,0.0,3901.8,41.314663,2.105976,18545713431
6.8,2.1,2036,146,0.0,3904.3,41.31467,2.105968,18545713431
6.8,2.1,2037,146,0.0,3906.1,41.314695,2.105944,18545713431
6.8,2.1,2038,146,0.0,3908.0,41.314706,2.105936,18545713431
6.8,2.1,2039,149,0.0,3909.8,41.314716,2.105927,18545713431
6.8,2.16,2040,149,0.0,3912.6,41.314741,2.105911,18545713431
6.8,2.22,2041,149,2.0,3915.4,41.314749,2.105905,18545713431
6.8,2.16,2042,149,2.0,3916.9,41.314776,2.105888,18545713431
6.8,2.1,2043,149,1.6,3918.5,41.314786,2.105881,18545713431
7.0,2.04,2044,149,1.7,3920.0,41.314797,2.105874,18545713431
7.0,2.0,2045,149,1.7,3922.6,41.314821,2.105856,18545713431
7.0,1.96,2046,149,0.0,3925.2,41.314828,2.10585,18545713431
7.0,1.993,2047,149,0.0,3926.9,41.314853,2.105831,18545713431
7.0,2.027,2048,149,0.0,3928.6,41.314863,2.105823,18545713431
7.0,2.06,2049,149,0.0,3930.3,41.314873,2.105816,18545713431
7.0,2.08,2050,150,0.0,3933.0,41.314896,2.1058,18545713431
7.0,2.1,2051,150,0.0,3935.7,41.314904,2.105794,18545713431
7.0,2.04,2052,150,0.0,3937.1,41.314929,2.105776,18545713431
7.0,1.98,2053,150,0.0,3938.5,41.314938,2.105769,18545713431
7.0,1.92,2054,150,0.0,3939.9,41.314948,2.105762,18545713431
7.0,1.7,2055,150,0.0,3941.5,41.314971,2.105746,18545713431
7.0,1.48,2056,150,0.0,3943.1,41.314981,2.105739,18545713431
7.0,1.52,2057,150,0.0,3944.7,41.31499,2.105732,18545713431
7.0,1.73,2058,150,0.0,3947.2,41.315011,2.105716,18545713431
7.0,1.94,2059,150,0.0,3949.6,41.315017,2.10571,18545713431
7.0,1.62,2060,150,0.0,3949.6,41.315029,2.105699,18545713431
7.0,1.3,2061,151,0.0,3949.6,41.315042,2.105689,18545713431
7.0,1.68,2062,151,0.0,3953.1,41.315056,2.10568,18545713431
7.0,1.65,2063,151,0.0,3955.4,41.315077,2.105667,18545713431
7.0,1.62,2064,151,0.0,3957.7,41.315084,2.105662,18545713431
7.0,1.933,2065,151,0.0,3959.3,41.315107,2.105645,18545713431
7.0,2.247,2066,151,0.0,3960.8,41.315116,2.105637,18545713431
7.0,1.86,2067,151,0.0,3962.4,41.315125,2.105629,18545713431
7.0,1.83,2068,151,0.0,3964.6,41.315145,2.10561,18545713431
7.0,1.8,2069,150,0.0,3966.7,41.315151,2.105603,18545713431
7.0,1.813,2070,150,0.0,3968.3,41.315175,2.105586,18545713431
7.0,1.827,2071,150,0.0,3970.0,41.315184,2.105581,18545713431
7.0,1.84,2072,150,0.0,3971.6,41.315194,2.105575,18545713431
7.0,1.87,2073,150,0.0,3973.9,41.315216,2.105563,18545713431
7.0,1.9,2074,150,0.0,3976.2,41.315223,2.105558,18545713431
7.0,1.86,2075,150,0.0,3977.6,41.315248,2.105543,18545713431
7.0,1.82,2076,150,0.0,3979.1,41.315259,2.105537,18545713431
7.0,1.78,2077,150,0.0,3980.5,41.315269,2.105531,18545713431
7.0,1.66,2078,150,0.0,3982.2,41.315293,2.105514,18545713431
7.0,1.54,2079,150,0.0,3983.9,41.315303,2.105506,18545713431
7.0,1.593,2080,150,0.0,3985.6,41.315312,2.105499,18545713431
7.0,1.767,2081,150,0.0,3987.9,41.315333,2.105483,18545713431
7.0,1.94,2082,150,0.0,3990.2,41.31534,2.105478,18545713431
7.0,1.88,2083,150,0.0,3991.6,41.315364,2.105462,18545713431
7.0,1.82,2084,150,0.0,3993.0,41.315374,2.105456,18545713431
7.0,1.76,2085,151,0.0,3994.4,41.315384,2.10545,18545713431
7.0,1.79,2086,151,0.0,3996.9,41.315405,2.105436,18545713431
7.0,1.82,2087,151,0.0,3999.3,41.315412,2.10543,18545713431
7.0,1.873,2088,151,0.0,4001.0,41.315435,2.105413,18545713431
7.0,1.927,2089,150,0.0,4002.6,41.315445,2.105407,18545713431
7.0,1.98,2090,150,0.0,4004.3,41.315454,2.1054,18545713431
7.0,1.49,2091,150,0.0,4004.3,41.315468,2.105389,18545713431
7.0,1.78,2092,150,0.0,4008.2,41.315482,2.105379,18545713431
7.0,1.76,2093,150,0.0,4009.8,41.315504,2.105362,18545713431
7.0,1.74,2094,150,0.0,4011.3,41.315514,2.105355,18545713431
7.0,1.72,2095,150,0.0,4012.9,41.315523,2.105349,18545713431
7.0,2.22,2096,150,0.0,4015.4,41.315544,2.105334,18545713431
7.0,1.94,2097,150,0.0,4017.9,41.315551,2.105328,18545713431
7.0,1.627,2098,150,0.0,4017.9,41.315564,2.105316,18545713431
7.0,1.313,2099,150,0.0,4017.9,41.315577,2.105304,18545713431
7.0,1.74,2100,151,0.0,4021.6,41.315589,2.105292,18545713431
7.0,1.553,2101,151,0.0,4023.2,41.315611,2.105272,18545713431
7.0,1.367,2102,151,0.0,4024.7,41.315621,2.105265,18545713431
7.0,1.68,2103,151,0.0,4026.3,41.31563,2.105257,18545713431
